mode,para_id,en,rep,matched,injected,term_hit,hit_form,decoy,followed_decoy
random,P166,incretology,내분비학,True,True,True,내분비학,발바닥쪽 굽힘,True
random,P167,masticatory dysfunction,씹기 기능장애,True,True,False,,녹색시,True
random,P167,semidirected lead,반직접유도,True,True,False,,인두마비,True
random,P167,auriculopalpebral reflex,이개안검반사,True,True,False,,"콩팥요관방광촬영, 왼쪽측방향",True
random,P168,psoriatic spondylitis,건선척추염,True,True,False,,신생아식도역류,True
random,P168,absence of muscle,근육의 결여,True,True,True,근육의 결여,풍토병,True
random,P168,debanding,밴드제거,True,True,False,,발의 관절 성형,True
random,P169,opium plaster,아편고약,True,True,False,,브릿지 치료,True
random,P169,melanidrosis,흑색땀증,True,True,False,,오령산,True
random,P169,elongation,신장,True,True,True,신장,유전성 아밀로이드 신장병증,True
random,P170,double-barreled aorta,이중관대동맥,True,True,False,,불규칙과다월경,True
random,P170,deceleration,감속,True,True,False,,알코올솜,True
random,P170,autonomic bladder,자율방광,True,True,False,,중심난황-,True
random,P171,perseveration,고집증,True,True,False,,과잉매복치,True
random,P171,leukotaxis,백혈구쏠림성,True,True,False,,인지질혈증,True
random,P171,idiotype-anti-idiotype network,개별특이형항체조절망,True,True,False,,비알코올성 지방간염,True
random,P172,bovine granulomatous mastitis,소육아종 유방염,True,True,False,,허물벗기,True
random,P172,gallium scan,갈리움 스캔,True,True,False,,자궁목 절단,True
random,P172,cecocentral scotoma,주시점맹점암점,True,True,True,주시점맹점암점,카트헤모글로빈,True
random,P173,semiadjustable articulator,반적응교합기,True,True,False,,대변농축(법),True
random,P173,assess pulmonary care,호흡기계간호 사정,True,True,False,,방사면역전기이동(법),True
random,P173,punctal ectropion,눈물점겉말림,True,True,False,,도리깨질(증),True
random,P174,alcohol swab,알코올솜,True,True,False,,담관내시경(술),True
random,P174,chondrogen,연골원,True,True,False,,실조성반부전마비,True
random,P174,periostitis,뼈막염,True,True,False,,두덩뼈 위쪽 경유 전립샘 절제,True
random,P175,primary amnion,원시양막,True,True,False,,언어 손실,True
random,P175,naegleria fowleri,파울러자유아메바,True,True,False,,단순방사선사진,True
random,P175,psychosocial development,정신사회발달,True,True,False,,편평안구,True
random,P176,breathing bag reservoir,호흡주머니,True,True,False,,불소화,True
random,P176,hodgkin disease,호지킨병,True,True,False,,말단영양통증,True
random,P176,rheumatoid vasculitis,류마티스혈관염,True,True,False,,V-Y 성형술,True
random,P177,fundus photography,안저사진,True,True,False,,원뿔수정체,True
random,P177,suprameatal foveola,바깥귀길위오목,True,True,False,,글리사드,True
random,P177,upper extremity,위팔,True,True,False,,윤부결막절개(술),True
random,P178,classic abdominoplasty,전형적 복부성형술,True,True,False,,풋효소,True
random,P178,intrahepatic,간내-,True,True,False,,미세림프절이식,True
random,P178,immunodiagnostic method,면역진단법,True,True,False,,회선사상충결절,True
random,P179,radiodigital,노손가락-,True,True,False,,뼈조각제거,True
random,P179,meckel's diverticulectomy,멕켈 게실절제술,True,True,False,,세르코스포라진균증,True
random,P179,stage of life,생명단계,True,True,True,생명단계,불안정제,True
random,P180,peritomy,윤부결막절개(술),True,True,False,,연소성 만성 홍채섬모체염,True
random,P180,induced malaria,접종말라리아,True,True,False,,악교정수술,True
random,P180,sacrococcygeal,엉치꼬리-,True,True,False,,물공기가슴증,True
random,P181,standardized rate ratio,표준화비율비,True,True,False,,신경축,True
random,P181,senile(atrophic) vaginitis,노년(위축) 질염,False,False,False,,,False
random,P181,conjoined,연합-,True,True,False,,고리핵,True
random,P182,taenia solium,유구조충,True,True,False,,Z성형(술),True
random,P182,polymerism,분절과다증,True,True,False,,온백색증,True
random,P182,pachyonychia congenita,선천손발톱비대증,True,True,False,,파형,True
random,P183,intermenstruum,월경간기,True,True,False,,지텔만 증후군,True
random,P183,petrooccipital fissure,바위뒤통수틈새,True,True,False,,다발 집단 뼈발생이상,True
random,P183,vibriocide,비브리오살균제,True,True,False,,꾀병,True
random,P184,triketohydrindene hydrate test,닌히드린검사,True,True,False,,대하,True
random,P184,videolaseroscopy,비디오레이저검사,True,True,False,,관료(顴髎),True
random,P184,tetrastichiasis,네줄속눈썹(증),True,True,False,,골신장술,True
random,P185,retrouterine hematocele,자궁뒤혈액낭종,True,True,False,,신경분지절단(술),True
random,P185,enteral tube irrigation,위장관세척,True,True,False,,흑(색)질,True
random,P185,pit carries,오목부분 우식,True,True,False,,풍토병,True
random,P186,hereditary mutilating keratoma,유전절단각화종,True,True,False,,진행성 반쪽얼굴 위축,True
random,P186,lochioschesis,산후질분비물정체,True,True,False,,눈미주신경반사,False
random,P186,blood fluke,주혈흡충,True,True,False,,막힌주머니 생검,True
random,P187,uterine inversion,자궁뒤집힘,True,True,False,,심방실중격결손,True
random,P187,suture thread,봉합사,True,True,False,,폐 육종,True
random,P187,schistasis,갈림증,True,True,False,,내시경 이용 눈물주머니코안 연결 교정,True
random,P188,moniliform nucleus,염주핵,True,True,False,,마취과의사,True
random,P188,saphenous neuropathy,복재신경병증,True,True,False,,경막의 동정맥루,True
random,P188,morbidity aspects,질병 양상,True,True,False,,자궁뒤혈액낭종,True
random,P189,deltoid flap,어깨세모근피판,True,True,False,,선천 손발톱백반,True
random,P189,cogan's disease,코오간병,True,True,False,,소료(素髎),True
random,P189,paraganglion,곁신경절,True,True,False,,방사성핵종심(장)혈관조영(술),True
random,P190,nonvascularized bone graft,비혈관뼈이식,True,True,False,,바위뒤통수틈새,True
random,P190,macrostomia cribrosa,체반,True,True,False,,노손가락-,True
random,P190,myotonia,근긴장증,True,True,False,,털세포백혈병,True
random,P191,frolement,미세마찰음,True,True,False,,말단영양통증,True
random,P191,ineffective protection,비효율적 방어능력,True,True,False,,두눈 백내장,True
random,P191,eye swelling,안구 부기,True,True,False,,소료(素髎),True
random,P192,needle electromyography,바늘근전도검사(법),True,True,False,,귀앞-,True
random,P192,functional enuresis,기능성 유뇨증,True,True,False,,임종과정 악화됨,True
random,P192,muscle flap,근(육)판,True,True,False,,거동불편자,True
random,P193,clasp repair,클라스프 수리,True,True,False,,비염증 관절 부기,True
random,P193,ventricular asynergy,심실협동불능(증),True,True,False,,단극성 우울병,True
random,P193,jisil,지실(志室),True,True,False,,막자궁내막염,True
random,P194,depigmenting cream,탈색크림,True,True,False,,곁신경절,True
random,P194,neck righting reflex,목바로잡기반사,True,True,False,,관장기,True
random,P194,dyslipoproteinemia,이상지질단백혈증,True,True,False,,류마티스성 다발근통,True
random,P195,conglutinogen activating factor,교착원활성인자,True,True,False,,연소성 만성 홍채섬모체염,True
random,P195,lambliasis,람블편모충증,True,True,False,,힘줄뼈되기,True
random,P195,conn adenoma,콘 샘종,True,True,False,,글리코포린,True
random,P196,inspirator,흡입기,True,True,False,,욕조,True
random,P196,suggillation,광범피부밑출혈,True,True,False,,회색변,True
random,P196,hippocampal sclerosis,해마경화(증),True,True,False,,여성호르몬과다(증),True
random,P197,ear probe,귀꽂이,True,True,False,,비디오레이저검사,True
random,P197,osteochondroma,뼈연골종,True,True,False,,저림,True
random,P197,clean bench,무균실험대,True,True,False,,브리언트 당김,True
random,P198,speech loss,언어 손실,True,True,True,언어 손실,자가간호결핍,True
random,P198,hemocytometry,혈구계수(법),True,True,False,,결합체,True
random,P198,congenital leukonychia,선천 손발톱백반,True,True,False,,전립샘통증,True
random,P199,hemoclastic reaction,혈구파괴반응,True,True,False,,복부 촉지성 종괴,False
random,P199,perform infection control,감염통제 수행,True,True,False,,결절가려움발진,False
random,P199,endothelial adhesion molecule,내피부착분자,True,True,False,,약물 유발성 가려움,False
random,P200,chloropsia,녹색시,True,True,False,,심장가로막각,True
random,P200,homogeneous,균일,True,True,True,균일,진동청진,True
random,P200,extrachromosomal inheritance,염색체외유전,True,True,False,,셋째뇌실,True
random,P201,coproporphyrinuria,코프로포르피린뇨,True,True,False,,이온투과차단항생제,True
random,P201,retroactive inhibition,역행기억억제,True,True,False,,넙다리뼈,True
random,P201,dyspnea disorder,천증,True,True,False,,해마경화(증),True
random,P202,premenopause,폐경전,True,True,False,,부족교정,True
random,P202,thymus,가슴샘,True,True,False,,얼굴신경핵,True
random,P202,microincision,미세절개,True,True,False,,내시경 이용 심근경유 혈관 재형성,True
random,P203,neurodeatrophia,망막위축,True,True,False,,고리나선신경종말,True
random,P203,fasciola hepatica,간질,True,True,False,,위아래턱부조화,True
random,P203,cystica ureteritis,낭성 요관염,True,True,False,,청각 부전,True
random,P204,dying process deteriorated,임종과정 악화됨,True,True,False,,초음파,True
random,P204,puboprostatic,두덩전립샘-,True,True,False,,정맥염 및 혈전정맥염,True
random,P204,bilharzial dysentery,방광주혈흡충이질,True,True,False,,감염되지않은,True
random,P205,orofaciodigital syndrome,구안지 증후군,True,True,False,,에스테라아제감소,True
random,P205,laparoscopic unilateral salpingo-oophorectomy,배안보개 이용 한쪽 자궁관난소 적출,True,True,False,,더운물 주머니,False
random,P205,apneusis,지속들숨,True,True,False,,맞물림이상(앞쪽)(뒤쪽),False
random,P206,citrate,구연산,True,True,False,,"비인두암, 수술후 상태",True
random,P206,trichroism,삼색상,True,True,False,,두풍 ; 뇌풍,True
random,P206,antigenic reversion,항원복귀,True,True,False,,중간수근골(관절)의 탈구,True
random,P207,annular nucleus,고리핵,True,True,False,,기존 보철물 제거,True
random,P207,entire trapezius muscle,온등세모근,True,True,False,,산후질분비물정체,True
random,P207,cervico-occipital neuralgia,목 뒤통수 신경통,True,True,False,,두개내공간점유병변,True
random,P208,bougienage of esophagus,식도 부우지법,True,True,False,,질병 양상,True
random,P208,diabetic coma,당뇨 혼수,True,True,False,,다낭성 신장의 형성이상,True
random,P208,atlas-axis spinal fusion,고리뼈-중쇠뼈 척추 유합,True,True,False,,시스타티오닌,True
random,P209,postpartum afibrinogenemia,분만후 무피브리노젠혈증,True,True,False,,근(육)알부민,True
random,P209,lamblial dysentery,람블편모충이질,True,True,False,,근육긴장저하,True
random,P209,technetium uptake test,Tc섭취율,True,True,False,,경장 섭취 요법,True
random,P210,tubular maximum,요세관최대값,True,True,False,,혈관유리질증,True
random,P210,apraxia of speech,언어의 실행증,True,True,False,,두덩뼈 위쪽 경유 전립샘 절제,True
random,P210,ovarian cystectomy,난소 낭종 적출술,True,True,False,,전방포도막염,True
random,P211,tumor-specific antigen,종양특이항원,True,True,False,,빨기 반사 어려움,True
random,P211,autonomic insufficiency,자율신경부전,True,True,False,,수술쓸개관조영(술),True
random,P211,vulvovaginal,음문질-,True,True,False,,월경간기,True
random,P212,acrotrophodynia,말단영양통증,True,True,False,,요코가와흡충,True
random,P212,interfascicular graft,다발사이이식,True,True,False,,돌연세대변이,True
random,P212,acentric occlusion,비중심교합,True,True,False,,요오드표지-,True
random,P213,von hippel-lindau disease,폰히펠-린다우병,True,True,False,,관절경적 피막절제술,True
random,P213,chemohormonal,화학호르몬-,True,True,False,,근육의 결여,True
random,P213,radiodermatitis,방사선피부염,True,True,False,,농축염색질,True
random,P214,lipomelanotic reticulosis,지방흑색증성 세망증,True,True,False,,발의 관절 성형,True
random,P214,parovarian cystoma,난소위체낭,True,True,False,,기술역학,True
random,P214,suprapubic prostatectomy,두덩뼈 위쪽 경유 전립샘 절제,True,True,False,,산화염료,True
random,P215,corynebacterium pseudotuberculosis,거짓결핵균,True,True,False,,달걀노른자배지,True
random,P215,laparoscopic appendectomy,배안보개 이용 막창자꼬리 절제,True,True,False,,물리적깊이민감도,True
random,P215,spleen qi deficiency,비기허,True,True,False,,고티록신혈증,True
random,P216,hepatogram,간실질상,True,True,False,,굴절조절 내사시,True
random,P216,maxillomandibular disharmony,위아래턱부조화,True,True,False,,조기흥분,True
random,P216,radiostrontium,방사성스트론튬,True,True,False,,잠재배가시간,True
random,P217,amputation of cervix,자궁목 절단,True,True,False,,홍조,True
random,P217,hydrometra,물자궁증,True,True,False,,역돌연변이,True
random,P217,calcification of bursa,윤활낭(의) 석회화,True,True,False,,신경축,True
random,P218,arachnoid cyst,거미막하 낭종,True,True,False,,외상성 지주막하출혈,True
random,P218,cold sore,입술헤르페스,True,True,False,,커플링염료,True
random,P218,coxalgic pelvis,엉덩관절병골반,True,True,False,,외반슬,True
random,P219,resecting fracture,깍임골절,True,True,False,,언어 손실,True
random,P219,enterotoxin,창자독소,True,True,False,,대사촉진-,True
random,P219,hypotonus,근육긴장저하,True,True,False,,호색소세포,True
random,P220,fourth heart sound,제4심(장)음,True,True,False,,치관외-,True
random,P220,milieu therapy,환경 치료요법,True,True,False,,위아래턱부조화,True
random,P220,haematosalpinx,혈난관,True,True,False,,심실협동불능(증),True
random,P221,revaccination,재접종,True,True,False,,췌질,True
random,P221,impaired eating behaviour,손상된 식습관 행위,True,True,False,,폐경기후 출혈,True
random,P221,presbyophrenia,노년치매,True,True,False,,막힌샛길,False
random,P222,spireme,분산사구,True,True,False,,도파-반응성 근긴장이상,True
random,P222,polychromatophilic erythrocyte,다염적혈구,True,True,False,,췌질,True
random,P222,running nose,코감기,True,True,False,,활동정도,True
random,P223,excitometabolic,대사촉진-,True,True,False,,삼출되지않은,True
random,P223,qrs widened,큐알에스(QRS) 넓힘,True,True,False,,잠수반사,True
random,P223,neuraxis,신경축,True,True,False,,녹말효소측정법,True
random,P224,direct coombs test,직접쿰즈검사,True,True,False,,약물유발-,True
random,P224,fenestrated capillary,창문모세혈관,True,True,False,,뼈이상돌출,True
random,P224,physics depth sensitivity,물리적깊이민감도,True,True,False,,파형,True
random,P225,pseudomonas aeruginosa,녹농균,True,True,False,,벌레먹은 발바닥,True
random,P225,altered uterine contractions,자궁수축 변화,True,True,False,,가슴샘체질,True
random,P225,assess circulatory care,순환계간호 사정,True,True,False,,자궁목내막과다형성,True
random,P226,grafting,이식,True,True,False,,곡물 소양증,True
random,P226,mediastinotomy,세로칸절개(술),True,True,False,,속림프관,True
random,P226,hill-sachs lesion,힐-샥스 병터,True,True,False,,방광주혈흡충이질,True
random,P227,bilateral palatine tonsils,양측 목구멍 편도,True,True,False,,시상하부-뇌하수체-부신축,True
random,P227,manage immobilizer care,부동간호 관리,True,True,False,,요세관재흡수,True
random,P227,head wind,두풍 ; 뇌풍,True,True,False,,아마포착용자병,True
random,P228,preexcitation ecg,조기흥분,True,True,False,,저비중뇨,False
random,P228,pneumonia in ornithosis,비둘기병에서의 폐렴,True,True,False,,이식,True
random,P228,hydrocyst,물낭,True,True,False,,편측시야결손,True
random,P229,triple test,삼중검사,True,True,False,,항균안약,True
random,P229,heteropolysaccharide,이종다당류,True,True,False,,관절경 후방 피막테두리성형술,True
random,P229,labilizer,불안정제,True,True,False,,궤양성 비궤양성 소화불량,True
random,P230,breath holding spell,숨참기발작,True,True,False,,귓바퀴관자신경,True
random,P230,diverticulitis oesophageal,식도 곁주머니염,True,True,False,,실론구충,True
random,P230,neurostearic acid,신경지방산,True,True,False,,크립토콕쿠스수막대뇌염,True
random,P231,ulcerative gingivitis (chronic),궤양성 치은염(잇몸염)(만성),False,False,False,,,False
random,P231,preleukaemia (syndrome),전백혈병(증후군),False,False,True,전백혈병(증후군),,False
random,P231,bryant's traction,브리언트 당김,True,True,False,,자궁목 경유 가슴샘 절제,True
random,P232,cystathionine,시스타티오닌,True,True,False,,회전병,True
random,P232,medical care division,의료급여구분,True,True,False,,편평안구,True
random,P232,medical genetics,의학유전학,True,True,False,,수반장애,True
random,P233,puerperium,산후기,True,True,True,산후기,궤양림프절야생토끼병,True
random,P233,evacuation of empyema,축농 제거,True,True,False,,합포체-,True
random,P233,simple dressing,단순 처치,True,True,False,,발전문가,True
random,P234,heteromorphism,이형,True,True,False,,이온화선량계,True
random,P234,atriocarotid interval,심방목동맥간격,True,True,False,,등 열상,True
random,P234,muscular dystrophy carrier,근퇴행위축 보균자,True,True,False,,일반미생물 검사,True
random,P235,dry arthritis,건성관절염,True,True,True,건성관절염,눈미주신경반사,False
random,P235,foville syndrome,포비유 증후군,True,True,False,,후적혈구,True
random,P235,chromophilic cell,호색소세포,True,True,True,호색소세포,위팔,False
random,P236,mediterranean tick fever,지중해진드기열,True,True,False,,긴장-,True
random,P236,pseudoptosis,거짓눈꺼풀처짐,True,True,False,,심방실중격결손,True
random,P236,flax-dresser disease,아마포착용자병,True,True,False,,정신사회발달,True
random,P237,personal identity disturbance,자아정체성장애,True,True,False,,내시경 이용 눈물주머니코안 연결 교정,True
random,P237,glucuronic acid,글루쿠론산,True,True,False,,다발잔떨림근대성대발작,True
random,P237,glycophorin,글리코포린,True,True,False,,코프로포르피린뇨,True
random,P238,pilar cyst,모낭,True,True,True,모낭,심재성 진균증,True
random,P238,revision septoplasty,교정 사이막성형술,True,True,False,,넙다리뼈,True
random,P238,late post-traumatic seizures,외상후 지연 발작,True,True,False,,무작위교배계,True
random,P239,total albinism,온백색증,True,True,False,,긴장형 정신분열병,True
random,P239,prescription group,처방묶음,True,True,False,,반적응교합기,True
random,P239,antroscope,위턱굴보개,True,True,False,,간관루설치(술),True
random,P240,linear craniectomy,선상 머리뼈 절제,True,True,False,,철적혈모구빈혈,False
random,P240,myelodysplastic syndromes,골수형성이상증후군,True,True,False,,허리근음영,True
random,P240,first responder,일차반응자,True,True,False,,트랜지스터보청기,True
random,P241,peritoneal cavity,배막안,True,True,False,,목 뒤통수 신경통,True
random,P241,ileocolic artery,돌잘룩창자동맥,True,True,False,,절치,True
random,P241,cryptococcal meningocerebritis,크립토콕쿠스수막대뇌염,True,True,False,,이소말타아제,True
random,P242,hearing impairment,청각 부전,True,True,False,,반응성-,True
random,P242,hysterocystocleisis,자궁방광꿰맴(술),True,True,False,,고지혈증,True
random,P242,muscular artery,근육형동맥,True,True,False,,이산화질소,True
random,P243,splenectomy,비장절제,True,True,False,,축농 제거,True
random,P243,tibia vara,내반경골,True,True,False,,관장 사정,True
random,P243,platelet,혈소판,True,True,False,,위팔,True
random,P244,allergenic serum,알레르기혈청,True,True,False,,담낭의 누공,True
random,P244,hyperthyroxinemia,고티록신혈증,True,True,False,,간실질상,True
random,P244,grain itch,곡물 소양증,True,True,False,,표준화비율비,True
random,P245,lymphopoiesis,림프구형성,True,True,False,,다발사이이식,True
random,P245,melanoacanthoma,멜라닌가시세포종,True,True,False,,에스테라아제감소,True
random,P245,anterior resection,앞방향절제(술),True,True,False,,일차반응자,True
random,P246,oculovagal reflex,눈미주신경반사,True,True,False,,"콩팥요관방광촬영, 왼쪽측방향",True
random,P246,tracheobronchial,기관기관지-,True,True,False,,카트헤모글로빈,True
random,P246,abdominal wall strained,배벽 긴장,True,True,False,,과잉결정관념,True
random,P247,neurofibromatosis of spine,척수 신경섬유종증,True,True,False,,코프로포르피린뇨,True
random,P247,pleurothecal anastomosis,가슴막-척수막 연결,True,True,False,,건초천식,True
random,P247,deshielded proton,미차폐양성자,True,True,False,,풋효소,True
random,P248,endocervical hyperplasia,자궁목내막과다형성,True,True,False,,세르코스포라진균증,True
random,P248,vague symptom,분명치않는증상,True,True,False,,다발성 골수종,True
random,P248,deficient perineum,회음결핍,True,True,False,,정맥염 및 혈전정맥염,True
random,P249,spot retinoscope,점상망막검영기,True,True,False,,음압,True
random,P249,biceps femoris muscle,넙다리두갈래근,True,True,False,,파울러자유아메바,True
random,P249,tuning fork,소리굽쇠,True,True,False,,전환간호 수행,True
random,P250,buryu,부류(復溜),True,True,False,,비브리오살균제,True
random,P250,dilation of rectum,곧창자 확장,True,True,False,,건초천식,True
random,P250,tinea manuum,손백선,True,True,False,,정신사회발달,True
random,P251,diastasimetry,녹말효소측정법,True,True,False,,제곱근모양징후,True
random,P251,perfluorocarbon,과불화탄소,True,True,False,,흡입기,True
random,P251,myelalgia,척수통증,True,True,False,,누난 증후군,True
random,P252,third ventricle,셋째뇌실,True,True,False,,카르바미노반응,True
random,P252,cystitomy,수정체낭절개(술),True,True,False,,엉덩관절병골반,True
random,P252,inappropriate self disclosure,부적절한 자기 노출,True,True,False,,연소성 만성 홍채섬모체염,True
random,P253,erythema migrans,이동성 홍반,True,True,False,,전환간호 수행,True
random,P253,medical indigent,의료급여대상자,True,True,True,의료급여대상자,외상후 다발관절증,True
random,P253,unequal limb length,사지길이부동증,True,True,True,사지길이부동증,혈관유리질증,True
random,P254,primary mover,주작용근,True,True,False,,상대암점,True
random,P254,motor fiber,운동신경섬유,True,True,False,,브리언트 당김,True
random,P254,tuberculosis of oesophagus,식도의 결핵,True,True,False,,스미드골절,True
random,P255,primitive neuroectodermal tumor,원시신경외배엽종양,True,True,False,,콩팥염망막염,False
random,P255,endovascular ultrasonography,혈관내 초음파촬영,True,True,False,,벼룩(속),True
random,P255,failed forceps,집게 사용 실패,True,True,False,,큰머리증,True
random,P256,ceruminous gland,귀지샘,True,True,False,,Tc섭취율,True
random,P256,synclonus,동조근간대,True,True,False,,두덩뼈 위쪽 경유 전립샘 절제,False
random,P256,lienorenal,지라콩팥-,True,True,False,,잘록창자장막층,False
random,P257,affectivity,정동성,True,True,False,,이마봉합선,True
random,P257,ureteropelvic junction,요관깔때기이음부,True,True,False,,임시 지대주,True
random,P257,gangliectomy,신경절절제(술),True,True,False,,고리나선신경종말,True
random,P258,dry socket recurettage,발치와골염 재소파술,True,True,False,,분만후 무피브리노젠혈증,True
random,P258,epigastric artery,배벽동맥,True,True,False,,전립샘통증,True
random,P258,transurethral intravesical electrotherapy,요도경유방광속전기요법,True,True,False,,대칭성연축,True
random,P259,micromanipulation,미세조작(술),True,True,False,,온백색증,True
random,P259,negative pressure,음압,True,True,False,,토르,True
random,P259,puborectalis muscle,두덩곧창자근,True,True,False,,결합체,True
random,P260,costal angle,갈비뼈각,True,True,False,,털바탕질종,True
random,P260,abdominal palpable mass,복부 촉지성 종괴,True,True,False,,온등세모근,True
random,P260,interim abutment,임시 지대주,True,True,False,,갈고리돌기-,True
random,P261,recession operation,뒤옮김술,True,True,False,,회선사상충결절,True
random,P261,podiatrist,발전문가,True,True,False,,밴드제거,True
random,P261,recurrent thyroid ca,재발성 갑상선암,True,True,False,,경막외 신경차단술,True
random,P262,noonan syndrome,누난 증후군,True,True,False,,장크도말검사,True
random,P262,high-grade lymphoma,심한 림프종,True,True,False,,말단병(증),True
random,P262,hereditary amyloid nephropathy,유전성 아밀로이드 신장병증,True,True,False,,영적의식 지지하기,True
random,P263,collagen fiber graft,교원 섬유 이식술,True,True,False,,수술중초음파검사,True
random,P263,ocular prosthesis,의안,True,True,True,의안,그림좌절검사,True
random,P263,laryngopharyngitis,후두인두염,True,True,False,,말단병(증),True
random,P264,postoperative nasopharynx cancer,"비인두암, 수술후 상태",True,True,False,,의치지지조직,True
random,P264,oath of hippocrates,히포크라테스선서,True,True,False,,그레이브스 눈병증,True
random,P264,postprocedural hypothyroidism,처치후 갑상선기능저하증,True,True,False,,콩팥염망막염,False
random,P265,scintillating hemianopia,섬광반맹,True,True,False,,생식기능출현기,True
random,P265,dislocation of wrist,손목의 탈구,True,True,False,,이형,True
random,P265,aspergillus niger,아스페르길루스니게르,True,True,False,,소육아종 유방염,True
random,P266,paraspasm,대칭성연축,True,True,False,,손발톱병(증),True
random,P266,molding,두개몰딩,True,True,False,,막힌샛길,True
random,P266,retention of urine,소변정체,True,True,False,,손톱의 곤봉화,True
random,P267,cranial dermal sinus,뇌피부동,True,True,False,,신경뿌리통증,True
random,P267,retrograde impulse,역방향흥분,True,True,False,,뿌리끝육아종,True
random,P267,iodinated,요오드표지-,True,True,False,,심한 림프종,True
random,P268,spinal injuries,척수 손상,True,True,False,,확산능,True
random,P268,facial nucleus,얼굴신경핵,True,True,False,,유구조충,True
random,P268,alert,명료함,True,True,False,,신보강화학요법,True
random,P269,dendritic spine,수지상극,True,True,False,,굴절조절 내사시,True
random,P269,hyperestrinism,여성호르몬과다(증),True,True,False,,간실질상,True
random,P269,absolute scotoma,절대암점,True,True,False,,중심난황-,True
random,P270,paramyxoviridae infection,파라믹소바이러스 감염,True,True,False,,면역글로불린계,True
random,P270,hb-sc disease,헤모글로빈-SC병,True,True,False,,위샘염,True
random,P270,echo pulse,초음파,True,True,False,,과잉매복치,True
random,P271,teat,젖꼭지,True,True,False,,제곱근모양징후,False
random,P271,organic writer's cramp,기질성 서경,True,True,False,,고리핵,True
random,P271,esthiomene,만성 외음궤양,True,True,False,,자궁내막버팀질육종,True
random,P272,triaging,중증도 분류,True,True,False,,주시점맹점암점,True
random,P272,fistula of gallbladder,담낭의 누공,True,True,False,,비디오레이저검사,True
random,P272,periarthritis of wrist,손목의 관절주위염,True,True,False,,지텔만 증후군,True
random,P273,inverse-ratio ventilation,역비환기,True,True,False,,형질모세포성 림프종,True
random,P273,forehead,전두,True,True,False,,목 뒤통수 신경통,True
random,P273,complex echo pattern,복잡메아리,True,True,False,,동전모양피부염,True
random,P274,blood tinged sputum,혈액흔적가래,True,True,False,,손목손허리관절,True
random,P274,kakidrosis,땀악취증,True,True,False,,의안,True
random,P274,hippuric acid,마뇨산,True,True,False,,류마티스혈관염,True
random,P275,ophthalmophacometer,수정체굴절력측정계,True,True,False,,연속-,True
random,P275,radioimmunoelectrophoresis,방사면역전기이동(법),True,True,False,,위장관영양,True
random,P275,sirenomelia syndrome,인어다리 증후군,True,True,False,,다발사이이식,True
random,P276,defective interfering particle,결손간섭입자,True,True,False,,무난개충란,True
random,P276,ancylostoma ceylanicum,실론구충,True,True,False,,결합체,True
random,P276,pupillary seclusion,동공차단,True,True,False,,멜라닌가시세포종,True
random,P277,mastadenitis,젖샘염,True,True,False,,동조곡선,True
random,P277,ophthalmologic surgical procedures,안과 수술방법,True,True,False,,점상망막검영기,True
random,P277,catatonic shizophrenia,긴장형 정신분열병,True,True,False,,광범피부밑출혈,True
random,P278,drug-induced,약물유발-,True,True,False,,면역진단법,True
random,P278,coalescent mastoiditis,융합꼭지돌기염,True,True,False,,흑색땀증,True
random,P278,major calyx,큰콩팥잔,True,True,False,,열린사슬화합물,True
random,P279,bladder neck contracture,방광목 위축,True,True,False,,귀꽂이,True
random,P279,sign,징후,True,True,False,,갈비뼈각,True
random,P279,juvenile chronic iridocyclitis,연소성 만성 홍채섬모체염,True,True,False,,전립샘통증,True
random,P280,dural avf,경막의 동정맥루,True,True,False,,아나필락시스유사위기,True
random,P280,myoalbumin,근(육)알부민,True,True,False,,아마포착용자병,True
random,P280,hay asthma,건초천식,True,True,False,,동조근간대,True
random,P281,post-traumatic polyarthrosis,외상후 다발관절증,True,True,False,,궁둥뼈결절,False
random,P281,insular sclerosis,섬경화증,True,True,False,,염주핵,False
random,P281,intestinal polypectomy,장 폴립 절제,True,True,True,장 폴립 절제,수술중 신경생리학적 검사,False
random,P282,pubocapsular,두덩관절피막-,True,True,False,,성끈기질종양,True
random,P282,substantia nigra,흑(색)질,True,True,False,,이동성 홍반,True
random,P282,core decompression,중핵감압,True,True,False,,다발성 샘종성 폴립,True
random,P283,nonoperculated egg,무난개충란,True,True,False,,닌히드린검사,True
random,P283,transcervical thymectomy,자궁목 경유 가슴샘 절제,True,True,False,,분아진균(속),True
random,P283,phospholipidemia,인지질혈증,True,True,False,,V-Y 성형술,True
random,P284,infraction,균열골절,True,True,False,,반응성-,True
random,P284,epilemmal termination,신경속막종말,True,True,False,,림프구형성,True
random,P284,hairy-cell leukemia,털세포백혈병,True,True,False,,염색체외유전,True
random,P285,thyroid nodule,갑상선소결절,True,True,False,,단극성 우울병,True
random,P285,paraphilia,성도착(증),True,True,False,,다약제내성,True
random,P285,antifibrinolysin,항섬유소용해소제,True,True,False,,간섭작용,True
random,P286,talipes calcaneus,발끝들린휜발증,True,True,False,,구안지 증후군,False
random,P286,lyophobic,소액성,True,True,False,,림프구형성,True
random,P286,long labor,지연 진통,True,True,False,,미세림프절이식,True
random,P287,allocentric,타인중심-,True,True,False,,정동성,True
random,P287,vegetant intravascular hemangioendothelioma,증식혈관내혈관내피종,True,True,False,,저림,True
